CustomerID,CreditScore,Gender,Married,Age,Dependents,NumBankAccts,HasCrCard,EmergingMarketFund,RealEstate,PrivateEquity,GovtBonds,CorpBonds,ETF Tech,ETF Health,ETF Med,EstimatedSalary,Mortgage,Risk Profile,Debt,Net Assets,Portfolio Return,Diversification,BusinessOwner,Revenue,Margin,LifeInsurance,NumTransactions,LastTransactionAmt,ForeignAssets,NumProducts
15670562,470,Male,0,30,1,1,1,1,0,0,0,0,0,1,0,50907,0,0.2,35228,27884,0.0859,0.3142,1,61825.74,0.09,1,9,5905.9,0.05,2
15698117,701,Male,1,41,4,1,0,0,1,1,0,1,0,1,1,127623,0,0.28,12421,57691,0.081,0.4196,0,37606.43,0.1,1,3,8386.3,0.35,6
15694805,664,Male,1,35,4,1,0,1,1,1,0,1,0,1,1,169666,0,0.47,0,35231,0.1331,0.1042,0,83393.98,0.09,1,9,2097.6,0.28,1
15746802,477,Female,1,30,2,1,1,1,0,1,1,0,0,1,1,194144,0,0.34,8326,88826,0.1162,0.3832,1,49104.14,0.06,0,6,3600.3,0,4
15589428,756,Female,0,42,0,2,1,1,1,1,0,0,1,1,0,35673,0,0.29,0,47724,0.1239,0.4437,1,9535.63,0.09,0,1,2251.7,0.08,2
15790267,625,Female,1,40,5,1,0,0,1,0,1,1,1,1,0,177397,0,0.45,2638,57583,0.0907,0.2983,1,48815.96,0.08,1,7,6598.1,0,6
15665402,703,Male,1,73,3,1,1,1,0,0,0,1,1,0,1,159677,0,0.44,20709,64878,0.0902,0.4385,0,15397.96,0.06,1,3,4751.4,0,1
15642093,646,Male,1,30,2,2,1,1,0,0,1,1,0,1,1,153567,0,0.08,0,47523,0.1152,0.2773,0,70387.19,0.07,0,7,5279.2,0.29,2
15666181,650,Male,0,33,0,1,1,0,0,1,0,0,1,0,0,52412,0,0.03,11644,57826,0.1556,0.4157,0,35055,0.07,0,5,3001.6,0,3
15602554,664,Female,1,31,1,2,0,0,1,0,0,0,1,1,0,79222,0,0.02,2011,80192,0.0993,0.3268,1,77230.57,0.08,1,7,5819.4,0.22,3
15724251,682,Female,0,29,0,1,0,0,0,0,1,0,1,0,1,32590,1,0.29,36570,57866,0.1743,0.199,0,21019.54,0.12,0,4,6284.2,0.04,5
15740147,725,Female,1,44,1,1,0,0,1,1,1,0,0,1,0,93778,0,0.11,1626,65467,0.1784,0.2886,0,9627.6,0.08,1,7,1016.5,0,2
15718289,553,Male,1,46,5,1,1,0,0,0,0,1,0,1,1,112550,1,0.33,5262,98712,0.1666,0.1836,1,20750.18,0.13,0,10,6282.9,0.37,1
15763148,576,Male,1,39,5,1,0,1,0,1,0,0,1,1,0,191063,0,0.32,0,80513,0.0893,0.3799,0,74015.37,0.09,0,3,2619,0,1
15685245,608,Female,1,56,5,2,0,1,1,0,0,1,1,0,0,153810,0,0.4,44241,29453,0.1021,0.2027,0,14473.66,0.04,1,7,1623.9,0.28,6
15626985,850,Female,1,39,3,1,1,0,1,0,0,0,0,0,1,105887,0,0.29,0,55435,0.0927,0.2219,1,73305.59,0.12,0,7,9527.6,0.18,4
15585823,627,Male,1,31,1,1,1,0,0,1,1,0,0,1,0,96131,0,0.48,24835,22081,0.1751,0.1381,0,62778,0.12,0,5,9983.7,0,2
15728167,667,Male,0,44,0,1,0,1,0,1,0,1,0,1,0,15121,0,0.37,22925,55953,0.1633,0.2989,1,121124.28,0.13,0,10,3637,0.24,6
15762928,548,Male,0,44,1,1,1,1,1,0,1,0,1,1,0,16990,0,0.2,24060,83855,0.0815,0.3659,1,66773.45,0.08,0,9,3547.8,0.17,2
15751774,774,Male,1,76,5,1,1,1,1,0,0,0,1,0,0,143133,0,0.33,44215,75010,0.1,0.3069,1,44567.21,0.08,1,4,4285.6,0,3
15654733,794,Male,1,57,1,1,1,0,1,0,0,1,0,1,1,93337,1,0.19,8570,50094,0.1048,0.3717,0,31878.26,0.06,0,7,4138.5,0.26,6
15809777,497,Female,0,55,1,1,1,1,0,1,0,0,1,1,0,9973,0,0.02,0,59707,0.1557,0.3673,0,30045.08,0.04,1,6,1914.7,0,2
15744200,587,Female,0,36,1,1,1,1,1,0,1,0,1,0,1,30580,0,0.05,22252,66382,0.1257,0.4227,0,47313.72,0.11,0,4,5290.8,0.11,1
15720713,850,Female,1,29,3,2,1,0,1,0,0,0,1,0,0,199776,0,0.45,0,24883,0.1383,0.334,0,7135.8,0.07,1,1,9266,0.45,2
15695356,722,Male,1,46,2,2,1,1,0,1,1,1,1,1,1,179909,0,0.33,34336,65759,0.122,0.1599,0,26686.67,0.03,0,8,1037.6,0,2
15653315,555,Female,1,35,2,2,1,1,1,0,0,0,0,0,0,101667,0,0.04,32532,37953,0.1009,0.4716,0,14818.7,0.09,0,7,4691.1,0.09,2
15604792,609,Male,1,38,3,2,0,1,1,1,0,1,0,1,0,171430,0,0.35,0,98332,0.0968,0.2824,0,32116.9,0.11,1,9,6250.2,0.06,1
15704819,734,Female,1,39,3,2,0,0,1,0,0,1,0,0,1,112973,0,0.33,36741,53352,0.0858,0.4079,0,70594.06,0.11,0,9,8000.7,0.16,4
15670859,718,Female,1,39,5,2,1,1,1,0,1,1,0,0,0,190746,0,0.1,31287,97729,0.1595,0.1383,0,98916.15,0.13,1,2,7271,0.34,4
15602797,645,Female,1,49,5,3,0,0,0,1,1,0,1,1,1,187690,1,0.32,44837,32012,0.1046,0.1066,0,64368.06,0.11,1,8,8911.4,0.47,6
15662533,598,Female,1,23,3,2,1,1,0,1,0,0,0,1,1,153229,0,0.49,32029,38084,0.1244,0.1032,0,22450.63,0.13,0,1,9761.3,0.21,4
15778154,628,Male,0,50,0,1,0,1,1,0,1,0,0,0,0,14218,1,0.12,43154,41993,0.165,0.2521,1,31435.64,0.11,1,9,9350.4,0.24,1
15806230,629,Male,1,40,1,2,1,0,0,0,0,0,1,1,1,64850,1,0.44,0,74512,0.1155,0.4638,1,29532.59,0.05,1,7,1014.5,0.08,4
15662884,739,Male,1,58,4,1,0,0,1,0,0,0,1,0,1,160123,1,0.08,29363,36050,0.1633,0.1091,1,15445.52,0.04,1,9,8101.8,0.39,4
15750778,653,Female,1,60,3,4,1,0,0,0,0,0,1,1,1,138160,1,0.29,0,22436,0.1633,0.2989,1,31859.34,0.06,1,10,8814.7,0,6
15717185,711,Male,1,28,1,2,1,1,0,1,0,1,1,1,1,64286,0,0.25,38325,34059,0.1415,0.2795,0,54666.63,0.07,1,3,2821.5,0,2
15677804,783,Male,1,38,1,3,1,1,0,0,1,1,0,0,1,80179,1,0.04,24400,32064,0.105,0.3965,1,19018.99,0.04,1,10,7524.3,0.23,6
15568915,681,Male,1,38,2,1,1,0,1,1,1,1,0,0,1,101320,0,0.47,11673,26151,0.1582,0.2089,0,65349.56,0.11,0,8,3566.6,0.34,6
15736495,712,Male,1,34,0,1,1,1,0,0,1,0,1,0,0,92795,0,0.39,30500,33696,0.1541,0.2498,1,63202.99,0.07,0,7,8185.8,0,1
15737354,554,Female,1,48,0,2,1,1,0,0,0,1,1,0,0,63708,0,0.5,26040,65112,0.1522,0.2848,0,112879.66,0.12,1,1,5600,0,1
15667889,611,Female,1,37,3,2,1,1,1,0,0,1,1,0,1,110783,0,0.45,0,49321,0.1179,0.2667,0,26332.89,0.1,0,10,8429.6,0.42,1
15577831,560,Male,0,41,1,1,0,0,1,0,0,1,1,1,0,10780,0,0.39,19101,23848,0.0918,0.4596,1,19016.24,0.08,0,3,1134,0,2
15729836,646,Male,1,32,3,2,1,1,1,1,0,1,0,1,0,183289,0,0.35,0,26240,0.1041,0.2477,1,4572.66,0.04,0,2,5687.1,0.05,3
15775293,680,Male,1,34,1,1,1,0,1,1,0,0,1,0,0,66526,0,0.29,12464,26247,0.1143,0.2176,1,71640.28,0.13,0,9,2195.2,0,2
15697597,631,Male,1,26,5,1,0,0,1,1,1,0,1,1,0,123698,0,0.06,23493,45935,0.0854,0.1181,1,41980.64,0.11,1,4,9979.6,0.03,2
15639669,746,Male,1,36,2,1,1,0,0,0,1,1,1,0,1,155700,0,0.35,36298,31195,0.1007,0.1767,0,52052.9,0.1,1,4,1809.2,0.46,2
15631392,654,Male,1,43,1,2,0,0,1,1,1,0,1,1,1,82081,0,0.13,23916,89048,0.0851,0.4187,0,7591.79,0.04,1,5,9274.2,0.18,3
15580935,687,Male,1,33,3,2,1,1,0,1,1,0,0,1,1,121748,0,0.5,20438,47509,0.1402,0.466,1,44676.68,0.06,0,7,1740.8,0.41,5
15590344,708,Male,1,32,3,2,1,0,0,1,0,0,1,1,0,172811,0,0.14,0,57750,0.1307,0.1907,0,74665.01,0.08,1,6,2268,0,3
15653306,679,Female,1,32,5,1,0,1,1,1,1,1,0,0,1,159585,0,0.42,9525,45630,0.1093,0.1664,0,27797.66,0.09,0,6,8021.5,0.48,6
15805025,636,Female,1,45,3,1,1,1,1,1,0,1,0,1,0,108403,0,0.16,15580,76511,0.1673,0.3659,1,14822.79,0.11,1,7,9912.2,0.32,3
15658449,695,Male,1,45,1,1,0,1,1,1,0,0,1,0,1,77330,0,0.19,35956,51869,0.1523,0.3104,0,10745.23,0.03,1,2,9170.1,0.13,2
15694450,677,Male,0,42,1,1,1,1,1,1,1,0,1,1,1,21008,0,0.28,26182,30509,0.0931,0.2345,1,12053.12,0.04,0,2,875,0.5,1
15605666,720,Female,0,34,0,1,1,0,0,1,0,0,0,0,0,9398,0,0.33,36370,58080,0.1279,0.4258,1,31849.44,0.04,1,10,3885.9,0,1
15615126,780,Female,1,37,5,2,0,0,1,1,1,0,1,0,1,182157,1,0.08,25862,55274,0.1056,0.1195,0,21296.3,0.1,0,2,7974.4,0.23,5
15726588,653,Female,1,36,5,2,0,0,1,1,1,1,0,0,0,110526,0,0.18,0,96020,0.1419,0.2509,0,22594.05,0.1,0,8,5808.1,0.17,1
15645095,674,Female,0,28,0,1,1,0,1,0,0,0,1,1,0,51537,0,0,4763,86033,0.0813,0.4364,0,10007.22,0.03,0,6,5968.6,0.32,5
15808960,620,Male,0,40,0,2,1,1,1,1,0,1,0,1,0,49722,0,0.17,40854,66472,0.1741,0.2377,1,4310.87,0.03,0,10,2806.7,0.34,5
15729435,623,Male,1,40,0,2,1,1,1,1,0,0,1,0,0,66119,0,0.44,12797,46386,0.1259,0.2821,0,21808.24,0.06,1,9,8521.8,0.16,4
15656840,547,Female,0,29,0,1,1,1,0,1,1,0,0,0,1,37160,0,0.03,19939,42609,0.0973,0.2433,0,27054.57,0.06,1,7,5699.4,0,1
15659149,530,Male,1,39,3,2,1,1,1,0,1,0,0,0,1,197923,0,0.21,42591,83419,0.122,0.3571,0,16516.09,0.03,0,4,8550.4,0.02,5
15585490,746,Female,1,34,1,1,0,1,0,1,0,0,1,1,0,65167,0,0.27,0,85302,0.1769,0.4283,1,21424.15,0.07,1,3,6370,0,1
15674929,512,Female,0,31,0,2,0,1,0,1,0,0,0,1,1,49326,0,0.22,13742,36604,0.1728,0.3704,0,69276.76,0.1,0,2,6467.1,0,2
15746341,630,Male,0,40,0,2,1,1,0,0,1,0,1,0,0,42496,0,0.5,26175,52036,0.158,0.268,0,11024.04,0.03,1,6,9964.9,0,1
15662091,570,Male,1,21,5,1,1,1,1,0,0,1,1,0,1,148088,0,0.25,0,74663,0.0888,0.3035,0,68331.64,0.1,1,3,5795.9,0.06,6
15620123,605,Male,0,39,0,1,0,1,0,0,1,1,0,0,1,9641,0,0.36,5735,57564,0.1774,0.1176,0,11170.53,0.07,0,1,6757.1,0,3
15616240,530,Male,1,37,4,2,1,0,0,0,0,0,0,1,0,164844,0,0.04,13466,87064,0.1351,0.3668,0,54197.81,0.06,1,6,2575.4,0,6
15624186,813,Female,1,25,4,1,0,0,1,1,0,0,1,1,1,132959,0,0.05,22351,56650,0.1344,0.4643,1,18841.46,0.1,1,6,1204,0.42,5
15605036,704,Female,1,37,2,1,1,0,1,0,0,0,0,1,1,135089,0,0.4,8452,85993,0.1118,0.156,1,111140.82,0.13,1,9,4096.4,0.01,4
15805151,565,Male,0,31,0,2,1,0,0,1,0,1,1,0,1,4442,0,0.41,44107,76802,0.1106,0.1104,0,18628.75,0.04,1,9,9354.3,0.12,6
15753847,645,Male,1,45,4,1,0,1,0,1,0,0,0,0,1,174917,1,0.12,0,45793,0.1077,0.4701,0,12975.4,0.06,1,1,8794,0.17,1
15653222,526,Female,0,32,0,2,1,0,0,1,1,0,0,0,1,1796,0,0.4,11913,54534,0.1601,0.3467,0,8083.23,0.08,1,8,6988,0.09,5
15757541,778,Female,1,33,4,2,0,0,1,0,0,0,1,1,1,180250,1,0.22,0,29866,0.1012,0.4661,1,36841.57,0.05,0,9,2206.5,0.29,2
15726945,677,Female,1,72,2,2,1,1,0,1,0,0,0,0,0,153604,0,0.44,29825,31042,0.1374,0.1835,1,7223.17,0.03,1,9,8036.1,0.27,6
15794276,588,Female,1,64,2,1,1,0,1,0,1,1,0,0,1,189704,0,0.14,26639,60029,0.1181,0.2703,1,37158.44,0.04,1,2,6907.8,0.07,1
15568328,488,Female,1,22,0,2,1,0,0,0,0,0,1,1,1,66394,0,0.12,16088,41798,0.1229,0.4743,0,37640.23,0.07,1,6,3245.2,0,4
15604355,519,Male,0,39,0,1,1,0,0,1,0,1,1,0,1,30709,0,0.21,9344,52294,0.0964,0.185,1,10005.93,0.04,1,8,8778.2,0,6
15735788,709,Male,1,31,0,2,1,1,1,1,1,1,0,1,1,71010,0,0.04,5032,64422,0.1685,0.1682,1,51673.89,0.12,1,4,5525.9,0.19,5
15618255,642,Female,1,56,4,2,1,1,1,1,0,0,0,0,1,143050,1,0.49,0,60033,0.0949,0.3393,1,49507.63,0.13,0,8,1790.8,0,2
15720941,710,Male,0,34,1,2,0,1,1,0,1,1,0,1,0,1562,0,0.24,31649,93786,0.1717,0.1417,1,68605.47,0.11,1,4,7419.7,0,3
15769110,653,Female,0,46,1,2,1,0,1,1,1,1,1,0,1,49708,0,0.18,0,83949,0.1518,0.4444,0,28245.69,0.05,0,1,8826.7,0.44,5
15576094,743,Male,0,71,1,2,0,1,1,1,0,0,1,0,0,29838,0,0.17,29122,45169,0.0963,0.1174,0,31693.2,0.05,1,9,6738.8,0,1
15756150,418,Female,0,39,0,2,0,1,0,0,0,0,1,1,1,9042,0,0.19,13843,93142,0.1376,0.3945,0,91954,0.12,0,8,9198.2,0,6
15719579,670,Female,1,33,5,2,0,1,1,0,1,0,0,1,0,198017,0,0.34,5977,30374,0.1444,0.3787,1,82329.36,0.11,1,8,3786,0.09,1
15748854,723,Female,1,28,2,1,1,0,0,1,1,0,1,1,1,143482,0,0.33,22457,81300,0.177,0.4789,1,66472.48,0.07,0,5,8494.4,0,5
15612455,549,Male,1,45,5,1,1,1,0,0,1,1,1,1,0,146373,0,0.06,479,54333,0.0939,0.4119,0,32528.33,0.05,1,1,832.3,0.5,4
15664802,543,Female,1,42,3,2,0,0,1,0,1,1,0,1,1,101905,0,0.28,0,84717,0.1146,0.4063,0,50464.61,0.12,0,8,1814.7,0,3
15735687,595,Male,1,37,3,1,1,1,1,0,0,0,1,0,0,134767,0,0.17,38904,45428,0.0828,0.1483,0,14346.07,0.04,0,2,8449.9,0.38,3
15664734,673,Female,1,25,4,2,1,1,1,0,0,0,1,0,0,103574,0,0.37,13562,81108,0.1342,0.2901,0,56485.2,0.09,1,8,2484.6,0,6
15767894,741,Female,1,21,5,2,0,0,0,1,0,1,1,1,1,139260,0,0.37,36904,69082,0.0874,0.1661,0,7385.46,0.05,1,3,7587.8,0,6
15666884,508,Female,1,41,3,2,1,1,1,0,1,0,0,0,1,187776,0,0.14,13053,57780,0.136,0.1394,0,37265.54,0.07,0,6,7741.3,0,4
15750156,662,Male,0,59,1,1,1,0,1,0,1,1,1,0,0,8059,1,0.39,22733,83573,0.1671,0.1963,0,19033.34,0.08,0,4,2057.4,0,4
15751120,752,Female,1,36,4,1,1,0,1,1,1,1,1,0,0,124355,0,0.46,19604,33612,0.1763,0.2608,1,51445.87,0.1,0,10,1878.2,0.28,5
15575748,809,Male,1,36,3,2,0,0,0,0,1,0,1,1,0,109135,0,0.23,0,21909,0.1309,0.4659,0,14032.01,0.1,1,3,951.6,0.29,4
15714610,575,Male,1,30,0,2,1,1,0,1,0,0,0,0,1,82223,0,0.09,33804,92210,0.1211,0.349,1,23196.91,0.09,1,4,9077.6,0,3
15720305,591,Female,1,40,2,1,0,1,1,0,0,1,0,0,1,136767,1,0.28,37940,75224,0.1327,0.3582,1,21029.24,0.07,1,2,2813.7,0,3
15678129,643,Female,1,45,2,2,1,0,1,0,1,0,0,1,1,155516,0,0.2,19626,54695,0.0874,0.3187,0,32382.93,0.06,0,8,2487.5,0,2
15566633,698,Male,1,55,3,2,1,0,0,1,1,0,0,1,0,144584,0,0.49,30156,20594,0.1454,0.4551,0,68865.31,0.08,1,5,6697.3,0.17,6
15680436,496,Female,1,29,2,2,1,0,0,0,1,1,0,1,1,164807,0,0.17,41131,44667,0.1731,0.3018,1,29948.68,0.04,0,5,9516.6,0,5
15674343,597,Male,1,44,2,2,0,1,0,1,0,0,0,1,0,109153,0,0.17,0,38336,0.1496,0.3578,0,30485.97,0.06,1,6,1097.1,0.49,6
15658890,603,Male,1,46,0,2,1,0,1,0,1,0,0,0,1,86190,0,0.07,27874,40260,0.0907,0.4657,0,26530.83,0.06,1,10,2199.3,0.16,4
15599004,655,Male,1,37,5,1,1,1,1,1,0,1,0,1,1,106041,0,0.13,17879,73360,0.1493,0.4487,1,43196.72,0.06,1,4,3388.2,0,3
15726487,431,Male,1,63,2,1,1,1,0,1,0,1,0,1,1,168008,0,0.02,0,48320,0.1458,0.1052,1,9325.26,0.05,1,9,5500.6,0,2
15698716,620,Female,0,70,1,2,1,1,1,0,0,1,0,1,1,33350,1,0.42,35167,73327,0.1224,0.1168,0,85505.02,0.11,0,3,5287.3,0.18,2
15710527,782,Female,1,35,3,1,1,0,1,0,1,1,0,1,0,119565,0,0.12,12941,76385,0.1292,0.2665,0,14012.84,0.09,1,5,2234.6,0,2
15655590,581,Male,1,46,4,2,0,1,0,0,0,1,0,0,1,188493,0,0.27,11686,78868,0.1224,0.3837,0,44281.24,0.08,0,9,5952.9,0.34,4
15732266,553,Male,1,53,2,1,1,1,0,0,1,0,1,1,0,165379,1,0.45,4397,20329,0.1209,0.216,1,47581.62,0.07,0,6,6113,0.11,3
15669326,658,Male,0,44,0,1,1,0,1,1,1,1,0,0,0,14179,0,0.05,15337,23989,0.1638,0.1962,1,25628.88,0.08,1,2,2106.7,0.01,6
15672246,686,Male,1,43,0,1,1,1,0,1,0,0,1,1,1,97847,0,0.31,0,84851,0.13,0.1538,0,34272.42,0.13,1,10,3364.3,0,3
15620276,539,Male,1,36,4,3,1,0,1,1,0,0,0,1,1,118960,0,0.27,30137,85370,0.1266,0.3166,1,21166.29,0.11,1,2,7902.8,0.49,6
15640258,685,Female,0,50,1,2,1,1,1,1,0,1,1,1,1,50664,1,0.33,0,64130,0.1194,0.173,1,43069.89,0.11,1,4,9322.3,0.23,6
15740283,850,Male,1,29,5,2,0,0,0,1,1,0,1,1,1,152997,0,0.05,19297,41090,0.1542,0.4202,1,94169.7,0.1,0,9,4643,0,1
15759717,763,Female,0,39,1,2,1,1,0,1,0,0,0,0,0,19459,0,0.29,10689,40643,0.1405,0.181,0,17620.68,0.06,0,7,1152.6,0.16,5
15620268,634,Male,1,43,4,1,1,0,1,0,0,0,1,1,0,115269,0,0.38,20043,23687,0.1731,0.3534,0,35373.32,0.05,0,8,1120.7,0,4
15743871,567,Male,0,59,1,2,1,0,1,0,0,0,1,1,0,25844,1,0.48,9247,63026,0.1155,0.1541,0,24153.58,0.04,0,9,5643.5,0,5
15614491,539,Male,1,39,3,2,1,1,1,0,0,0,1,1,0,147662,0,0.07,13679,30604,0.1439,0.2173,0,52730.39,0.06,0,4,8868.1,0,4
15595047,764,Male,1,41,2,2,0,1,0,0,0,1,1,0,0,134878,0,0.23,0,46549,0.1395,0.1091,1,28755.43,0.13,0,2,3685.9,0.24,6
15732334,653,Female,0,40,0,2,1,1,1,1,0,1,0,0,0,35796,0,0.46,20428,61172,0.1543,0.4517,1,28831.79,0.05,0,9,2080.4,0,2
15701206,566,Male,1,44,1,2,1,0,1,0,1,0,0,0,0,66463,0,0.04,0,44639,0.1482,0.2043,1,102993.96,0.11,0,2,1251.2,0.05,5
15581280,714,Male,1,29,1,1,1,1,1,1,0,1,1,1,0,69578,0,0.47,38293,20260,0.0871,0.3883,0,73268.9,0.08,1,9,2348.3,0,1
15651943,580,Female,1,65,3,2,0,1,0,0,0,1,1,0,1,103182,0,0.28,31572,38670,0.1267,0.1878,0,50470.59,0.07,1,1,7131.8,0,6
15609545,548,Male,1,29,3,1,0,0,0,0,0,0,1,0,1,177017,0,0.05,25799,78769,0.1791,0.2592,1,20538.49,0.04,1,2,450.3,0.06,2
15658548,646,Female,0,36,0,2,1,0,0,0,1,1,1,0,1,53217,0,0.3,16306,71317,0.0974,0.3707,1,54497.47,0.13,0,10,2220.8,0.38,6
15626008,622,Female,1,52,5,1,1,1,1,1,1,1,0,0,0,162756,1,0.16,16195,79304,0.1487,0.3058,1,64711.79,0.08,1,4,4839.9,0,1
15774133,706,Female,0,35,1,1,0,0,0,0,1,0,0,1,1,42182,0,0.29,0,93689,0.1676,0.4343,1,32668.33,0.07,1,4,6619.4,0,3
15763798,680,Male,0,23,0,1,0,0,0,0,0,0,1,0,1,31714,0,0.29,42626,45773,0.112,0.3761,1,88782.79,0.1,1,3,4065.7,0,1
15758013,698,Male,0,37,1,2,0,0,0,0,1,1,1,0,1,25017,0,0.28,18996,97280,0.1079,0.4741,1,45633.62,0.1,0,10,512.7,0,5
15705765,581,Female,1,46,3,2,1,0,0,1,0,1,0,0,0,104272,0,0.44,35863,70773,0.1307,0.2226,1,17126.48,0.05,0,3,6092.5,0.17,5
15648362,728,Male,1,45,1,2,1,1,1,1,0,0,0,0,0,84300,1,0.33,6456,43937,0.1522,0.3488,1,13208.06,0.08,0,1,2814.1,0,3
15761102,707,Female,1,32,3,1,0,1,0,1,0,1,0,0,0,136877,0,0.45,34208,34444,0.1154,0.4504,1,25092.96,0.04,0,9,9941.8,0.48,6
15610165,761,Female,1,26,5,2,1,0,1,1,0,1,0,1,0,199409,0,0.5,6836,89431,0.113,0.2,1,91528.47,0.11,1,3,2223,0.06,5
15723717,483,Male,1,41,2,1,0,1,0,0,1,1,1,0,1,163148,1,0.13,0,92583,0.1701,0.4152,0,33938.39,0.03,0,8,2612.3,0.17,4
15654611,736,Female,1,25,3,2,1,0,0,0,0,1,1,1,0,136497,0,0.2,31874,64012,0.0861,0.4618,1,27865.1,0.09,0,7,3171,0.44,3
15659736,716,Male,0,66,0,1,0,0,0,0,1,1,1,1,0,10070,1,0.47,25676,82852,0.1403,0.1254,0,24631.61,0.03,0,7,3057.6,0,3
15603170,654,Male,1,32,3,1,1,1,1,0,0,1,0,1,0,190069,1,0.33,32338,22564,0.1499,0.3678,1,25213.51,0.1,0,6,1020.2,0,1
15786167,649,Male,0,20,1,2,1,0,1,1,1,0,1,0,0,58310,0,0.26,44416,33605,0.1593,0.2002,1,16219.43,0.04,1,4,9589.4,0.2,2
15671915,649,Male,1,46,0,2,1,1,0,1,0,0,1,0,1,76947,0,0.29,25481,91039,0.1632,0.3099,0,60154.62,0.08,1,4,9039.9,0,3
15794792,612,Female,0,31,0,1,1,1,0,0,1,0,1,1,1,54130,0,0.05,0,87539,0.1323,0.3918,1,48360.75,0.05,1,4,1812,0.16,4
15652789,657,Male,0,40,1,2,1,1,1,0,0,1,0,0,1,52991,0,0.38,38774,84043,0.1445,0.4058,1,78520.72,0.1,1,4,6348.6,0.09,2
15739168,511,Female,1,31,2,1,0,1,1,1,0,0,0,1,1,161855,0,0.06,15756,92180,0.1593,0.1279,1,30610.07,0.05,1,8,1032.7,0,3
15719950,682,Male,1,61,4,1,1,1,0,0,1,1,1,1,1,172141,0,0.16,0,34870,0.1775,0.3131,1,32444.89,0.11,1,6,9881.9,0,4
15743818,748,Male,1,58,3,2,0,0,0,1,0,1,0,0,1,124429,0,0.16,17172,59900,0.09,0.3077,1,34330.85,0.04,1,5,3323.9,0.15,3
15717937,554,Male,0,43,1,1,0,0,0,1,0,1,0,1,1,24983,0,0.05,37559,88081,0.1496,0.4657,1,69713.45,0.08,0,8,970.5,0.5,2
15602841,794,Female,1,28,0,2,0,1,1,0,1,1,0,0,0,86700,0,0.34,43528,88056,0.1062,0.1917,0,53477.69,0.09,1,8,5087.4,0.46,5
15619972,807,Female,1,47,3,1,0,0,0,1,1,1,1,1,1,125440,1,0.13,13785,41233,0.0874,0.4258,1,52529.81,0.1,0,8,3334.3,0.47,5
15796114,594,Female,0,34,0,1,0,0,1,0,1,0,1,1,0,9443,0,0.12,30769,52825,0.0989,0.1539,0,57326.82,0.07,0,9,5590.3,0.49,5
15633546,652,Female,1,33,4,1,1,1,1,0,0,0,1,0,0,195877,0,0.29,0,61127,0.1395,0.327,0,29373.9,0.08,0,7,9836.4,0.06,4
15758755,729,Female,1,34,3,1,0,0,1,1,1,0,1,0,0,105409,0,0.36,43258,91165,0.1636,0.1237,1,18327.16,0.05,1,3,2369.8,0.34,2
15695168,625,Male,1,39,4,2,1,0,1,0,0,1,1,0,1,100403,0,0.25,0,56337,0.1413,0.2183,1,27105.93,0.07,0,2,977.9,0.33,2
15754342,597,Female,0,60,1,1,0,0,1,1,0,0,1,0,0,48503,0,0.12,38345,37473,0.1655,0.3526,1,46907.71,0.05,1,7,1939.1,0.42,2
15756610,657,Female,0,38,1,1,0,1,0,1,1,0,0,0,1,47020,1,0.24,23642,58385,0.1099,0.2334,1,31824.32,0.05,0,9,7608.1,0,6
15640917,633,Male,0,43,0,2,1,0,0,1,0,1,0,1,0,48250,0,0.12,12354,59614,0.1581,0.1857,0,69822.31,0.1,1,10,5209.3,0.22,2
15663164,663,Male,1,49,0,3,1,1,0,1,0,1,1,0,1,84359,1,0.5,44192,30941,0.1227,0.4148,1,88162.9,0.1,1,3,7672.7,0.44,4
15616811,535,Male,1,47,4,1,0,1,1,0,0,1,0,1,1,145986,0,0.14,43020,29536,0.1003,0.4657,0,20750.02,0.11,1,8,8191.8,0,6
15610781,702,Female,1,29,0,1,1,1,0,1,0,0,1,1,1,88550,0,0.33,0,55178,0.1256,0.389,0,79733.33,0.11,0,3,2366.5,0.35,6
15600911,712,Male,0,33,0,1,1,0,1,0,0,0,1,1,0,3061,0,0.24,6404,40041,0.1509,0.2608,0,37429.53,0.05,0,5,6533.1,0.32,6
15629603,607,Male,0,31,0,2,1,1,0,1,1,0,0,0,0,43197,0,0.09,0,76467,0.1737,0.2022,0,61129.64,0.11,1,3,946.8,0,5
15714981,476,Male,0,37,0,1,1,1,0,1,0,0,1,0,1,55776,1,0.43,35940,31546,0.1325,0.2375,0,71507.28,0.1,1,9,4251.5,0,3
15775892,748,Female,1,23,4,1,0,0,1,1,0,1,1,0,1,134078,0,0.16,36406,61814,0.0901,0.4614,1,12012.51,0.1,0,10,7689,0.44,2
15782778,815,Male,1,35,2,2,0,0,0,0,0,0,0,1,0,198490,0,0.15,38919,22046,0.0839,0.1787,1,39518.28,0.09,1,2,6933.9,0.08,1
15786643,602,Male,1,32,5,2,1,0,1,0,1,0,1,1,1,116053,0,0.21,40009,91873,0.1239,0.3113,1,35182.82,0.11,1,9,2798.2,0.47,6
15595657,649,Male,1,40,5,1,0,1,1,0,1,0,0,0,1,123203,0,0.02,22545,30125,0.092,0.1396,1,40533.36,0.1,1,2,9914.7,0.46,1
15743673,551,Male,1,27,1,1,1,1,0,1,0,1,1,0,1,85130,1,0.49,0,36621,0.1381,0.1578,0,16493.83,0.04,1,7,9674.9,0,2
